PC1,PC2,Claim_price,Auction_count,Hammer_price,Final_First_auction_data,ad_si_0,ad_si_1,ad_si_2,ad_si_3,Appr_0,Appr_1,Appr_2,서울,transformed_Hammer_price,skyscraper
2.8232222642336144,-1.435719100199257,1766037301,2,760000000,35,0,1,0,0,0,0,1,0,175.3940723523328,30
1.2789443795728297,-2.6466057917893777,152946867,2,971889999,35,0,1,0,0,0,0,1,0,182.9857854114194,51
-0.530058602917236,2.631657919260704,11326510,3,93399999,77,0,0,0,1,0,0,1,0,121.88877293200264,30
-0.706458120764942,0.0810946602214434,183581724,2,256899000,105,0,0,0,1,0,0,1,0,145.3876915367565,30
-0.533846297014816,0.9868156058127089,45887671,2,158660000,28,0,0,0,1,0,0,1,0,133.70034123939286,30
-0.5643156410561353,0.6721617161905792,105437195,2,206989000,35,0,0,0,1,0,0,1,0,140.03264461707624,30
1.38836584880009,2.742572167704595,137548730,3,135500000,56,0,0,0,1,0,0,1,0,130.0732141964408,30
5.773684285268524,1.4953489950786776,506916971,2,640299999,28,0,0,0,1,0,0,1,0,170.28455910376059,30
-0.33904123951368387,2.345286811749066,40782876,2,77380000,28,0,0,0,1,0,0,1,0,117.93917930846571,30
0.639574012632725,2.722395932910394,150000000,2,177070000,35,0,1,0,0,0,0,1,0,136.28074675752848,30
-1.2734085855646855,-0.688097115609463,500000000,2,240000001,35,0,0,0,1,0,0,1,0,143.68003357572707,30
-0.6593019196276637,0.4197279467484076,37122950,2,221017200,203,0,0,0,1,0,0,1,0,141.6379008593257,30
-2.4860400371805182,0.13613094495769765,25000000,4,31888000,105,0,0,0,1,0,0,1,0,100.91100724495088,30
-0.801746886491694,-2.356677283224247,135000000,2,518800000,70,0,1,0,0,0,0,1,0,164.20762903105117,30
4.197192778159842,0.9881329860764907,953680000,1,670190000,0,0,0,0,1,0,0,1,0,171.6305631236773,30
2.2061868943012573,0.1046450869380131,13848484,2,531100000,35,0,0,0,1,0,0,1,0,164.87384684026486,30
-1.5093582039365787,0.08226559388994444,149393725,3,143999000,105,0,1,0,0,0,0,1,0,131.46031730469963,30
-2.8164493938617445,-0.7310840753086534,1046685025,2,133000000,84,0,0,0,1,0,0,1,0,129.6514037979155,30
-0.7301117627144054,0.861321825559143,42479480,2,126651100,35,0,0,0,1,0,0,1,0,128.54971237849622,30
-1.4062011716508072,0.9821965994282668,30665922,2,73899900,35,0,0,0,1,0,0,1,0,116.99198156683175,30
-2.51266949668928,-1.0436364931709523,160000000,1,206119000,0,0,0,0,1,0,0,1,0,139.93013501278293,30
-2.444963823722586,0.298695372316107,45589041,2,60299000,91,0,0,0,1,0,0,1,0,112.89129876686414,30
-2.0290052954994193,-0.1016028481680998,122134370,2,136630000,35,0,1,0,0,0,0,1,0,130.2617475685089,30
0.40515455482979024,0.1283230819987106,19800000,2,362000000,55,0,0,0,1,0,0,1,0,154.2959299255473,30
-2.330766677099943,-0.20619466020821395,122663013,3,122000000,63,0,0,0,1,0,0,1,0,127.71304041522541,30
-0.11034200943530373,-1.1131431032293437,120000000,1,371131000,0,0,0,0,1,0,0,1,0,154.96303640993122,30
1.5749287784611594,1.0560728187234012,311657509,2,342750000,35,0,0,0,1,0,0,1,0,152.84227686680467,30
-0.9687481281433951,0.24508070717570515,135600000,2,173711110,35,0,1,0,0,0,0,1,0,135.82718494072898,30
0.9230486925900689,2.0675470192668155,51975561,2,342525000,119,0,0,0,1,0,0,1,0,152.82488800220565,30
-1.2180762971603383,-0.5890440760018968,1087000000,6,126630000,1030,0,0,0,1,0,0,1,0,128.54597500307395,30
-1.4533707548019865,1.141598818138731,90000000,1,127170000,0,0,0,0,1,0,0,1,0,128.64146060309204,30
1.1874423942064989,1.2114574409421273,218076179,2,251200000,35,0,0,0,1,0,0,1,0,144.82254875142283,30
-2.748479435999608,-1.0219393786635902,45000000,3,55203000,90,0,0,0,1,0,0,1,0,111.15394277487123,30
0.0659491140570967,-1.0144688668997448,15000000,2,370000000,35,0,0,0,1,0,0,1,0,154.88115318332675,30
-0.1465597115370161,0.1583064527052124,200000000,1,421000000,0,0,1,0,0,0,0,1,0,158.38218692581296,30
-1.7909395015883083,0.4190023431790692,14666666,1,167213000,0,0,0,0,1,0,0,1,0,134.9285722457752,30
-0.7204858154690809,0.415006232616784,17980668,1,200200000,0,0,0,0,1,0,0,1,0,139.22298215239059,30
-3.615696140798471,-0.5572366158701181,40000000,2,45980000,35,0,1,0,0,0,0,1,0,107.63723174784413,30
1.7169164447620007,0.3216152994196551,360000000,2,405000000,56,0,0,0,1,0,0,1,0,157.32376581048533,30
-0.5044584974203177,2.6041883186310497,5691450,2,104110000,35,0,0,0,1,0,0,1,0,124.22440813023711,30
-0.521370952006098,0.793222949883209,137710940,2,197555000,28,0,0,0,1,0,0,1,0,138.9013339399705,30
-0.28802839491479104,1.463949410520282,132176824,1,259399900,0,0,0,0,1,0,0,1,0,145.63240105273297,30
2.1413761820842083,0.6991432825977377,600000000,1,381000000,0,0,0,0,1,0,0,1,0,155.6688540690709,30
-1.897519473288123,-0.46197579801522226,25750841,2,236640000,35,0,0,0,1,0,0,1,0,143.32861833067852,30
-2.941091188769776,-0.7822869561145949,100000000,1,109550000,0,0,0,0,1,0,0,1,0,125.33490480920594,30
-0.649032896322268,0.8260889213882799,118958072,2,173000000,28,0,0,0,1,0,0,1,0,135.73022524389714,30
0.18151527182398008,1.454683570316856,61932733,3,237200000,105,0,0,0,1,0,0,1,0,143.38747504971022,30
-1.593291305695974,0.9935293300563769,63202614,1,94390000,0,0,0,0,1,0,0,1,0,122.11377752231624,30
2.5140257321520907,0.6028987049341008,264822041,1,465871000,0,0,0,0,1,0,0,1,0,161.18125897557232,30
-3.1647948439627913,-0.7429946861002972,100000000,1,96581000,0,0,0,0,1,0,0,1,0,122.60483333354402,30
-0.37217220256347733,1.3652852811526126,12764116,2,132999000,35,0,0,0,1,0,0,1,0,129.65123375663106,30
-0.710669314267103,0.8140160128940059,48644335,2,147690000,35,0,1,0,0,0,0,1,0,132.04155201063992,30
-1.3385307369747976,0.2351770759890349,164989654,2,156348899,42,0,0,0,1,0,0,1,0,133.3590062672525,30
-0.7193895680463048,0.39818389894177975,240356544,2,195300000,35,0,0,0,1,0,0,1,0,138.62426578251055,30
-1.8114837795526832,-0.1577053977949686,135000000,1,205171100,0,0,1,0,0,0,0,1,0,139.81803544246765,30
-0.9018340820508126,1.3701452681214328,36000000,6,87879900,779,0,1,0,0,0,0,1,0,120.59645221981279,30
-1.204317084746247,-0.18396190118693714,160000000,2,205000000,35,0,0,0,1,0,0,1,0,139.79775502912312,30
-1.6143016568138033,-0.45531471569169524,160000000,2,171000000,28,0,0,0,1,0,0,1,0,135.4557339038159,30
-2.1662603707697152,0.6217815033294061,5000000,2,52000000,28,0,0,0,1,0,0,1,0,109.9922710442253,30
-1.821891215193203,-0.14233017698821332,153000000,1,188253000,0,0,0,0,1,0,0,1,0,137.74088103341907,30
-1.6082647560077035,0.24610659343997804,50000000,2,170110000,35,0,0,0,1,0,0,1,0,135.33272436059198,30
-2.8513295244720394,-0.17163330884908595,21239452,4,64777000,119,0,0,0,1,0,0,1,0,114.31970357967873,30
0.6370559422736599,1.1453109425036045,200376711,2,277220000,35,0,0,0,1,0,0,1,0,147.32133880040197,30
-2.0917134868963076,-0.12622286047884773,85702850,2,111022990,35,0,0,0,1,0,0,1,0,125.62767568332406,30
-1.9320132525137745,0.8058714425067005,100000000,1,93000000,0,0,0,0,1,0,0,1,0,121.79729829158047,30
1.2258054748413234,-0.04622435641934552,45293151,2,461799999,69,0,0,0,1,0,0,1,0,160.93680820537065,30
2.399821465481628,0.5081380500324298,330690190,2,720810000,42,0,1,0,0,0,0,1,0,173.800040211246,35
-1.5399688656238755,-0.8796095850495906,97854794,1,219001000,0,0,0,0,1,0,0,1,0,141.41250652300238,30
1.2888588298126418,-0.11525903986317813,240000000,1,459999900,0,0,0,0,1,0,0,1,0,160.82814500102896,30
-2.5492195087768468,0.1421737432718565,19436170,2,34200000,28,0,0,0,1,0,0,1,0,102.16591017600074,30
0.19058429359250506,-0.9756938309179626,650000000,1,423099999,0,0,0,0,1,0,0,1,0,158.5186051557322,30
0.7002124966927938,1.0621892124062828,100000000,1,327200000,175,0,0,0,1,0,0,1,0,151.6174814076897,30
-1.5224158677138833,1.3362972993401023,7175974,2,68460000,35,0,0,0,1,0,0,1,0,115.43409401288727,30
-1.6696889775725463,0.3504636833915878,81466330,2,155000000,28,0,1,0,0,0,0,1,0,133.15783464256748,30
-1.042292982706726,0.7832986004681353,152941970,2,196998895,35,0,0,0,1,0,0,1,0,138.83325201332653,30
-2.67278157502574,0.16173084565021265,10000000,2,57500000,28,0,0,0,1,0,0,1,0,111.95290952335446,30
-1.0584462073052534,0.19630307692274654,122908780,2,146610000,41,0,0,0,1,0,0,1,0,131.87274516269818,30
1.1074837717519186,-2.1636084616830913,138067758,2,771890000,119,0,1,0,0,0,0,1,0,175.8641397164339,39
-1.1996320686793738,0.08057381543881878,82665107,2,140010000,169,0,0,0,1,0,0,1,0,130.81802658117627,30
-1.1295715906880937,-0.530886191811726,180000000,2,277111500,28,0,0,0,1,0,0,1,0,147.31133281928513,30
-2.032501274704303,0.3813274671087596,84483916,1,117620000,0,0,0,0,1,0,0,1,0,126.90047096512737,30
-1.1201713046884363,1.8314351588633468,36992954,2,91200000,35,0,0,0,1,0,0,1,0,121.38155908013965,30
-1.2180762971603383,-0.5890440760018968,1087000000,6,135330000,1030,0,0,0,1,0,0,1,0,130.04473748834278,30
-0.8458757525266455,0.9697774294735328,47843252,2,148300000,28,0,0,0,1,0,0,1,0,132.1364425550336,30
1.67701757352756,0.773924098896996,265273311,1,473899010,0,0,1,0,0,0,0,1,0,161.6581450873839,30
-2.1888400353842554,-0.2896413388393153,109694909,2,158875990,29,0,0,0,1,0,0,1,0,133.73202947153897,30
-1.2021603350510635,0.2388432893944219,109989459,3,127990000,63,0,0,0,1,0,0,1,0,128.78581319682428,30
-1.6351644402813528,0.36925757801289716,120000000,3,139999999,70,0,0,0,1,0,0,1,0,130.81639720622357,30
-2.0408839179608913,0.42303176465549486,70225391,1,107888000,0,0,0,0,1,0,0,1,0,125.00060122808084,30
1.0050497323761298,-1.6866481637732298,531324879,2,518408000,28,0,0,0,1,0,0,1,0,164.18618119483557,30
-1.8722869354121885,-0.4270430524538011,154881386,1,112568000,0,0,0,0,1,0,0,1,0,125.93130361349631,30
-1.3848912345044007,0.1912557699632789,18624135,4,109719000,182,0,0,0,1,0,0,1,0,125.36866117511521,30
0.9166973585703032,-1.394915346477459,273443193,1,683230000,0,0,0,0,1,0,0,1,0,172.20215461634422,32
-0.13857568681996862,0.12655638035588637,100283500,1,432150000,0,0,0,0,1,0,0,1,0,159.10012512002692,30
-0.3221001633464017,0.0719229077892501,86615164,2,358610500,70,0,1,0,0,0,0,1,0,154.04472305118955,30
2.437715477022423,0.46837693451394524,383712602,2,670712000,35,0,1,0,0,0,0,1,0,171.65362162971167,33
-0.05530690185916688,1.2886344783582924,157342465,2,230770000,28,0,0,0,1,0,0,1,0,142.70458489163957,30
-2.409484058894597,0.7525057923149089,75600000,1,96110000,0,0,0,0,1,0,0,1,0,122.50006001771816,30
-1.7677791322787497,-0.3781830191123914,91286952,2,147890000,35,0,0,0,1,0,0,1,0,132.0726995906168,30
-0.018938452838902286,1.4682570126700496,200000000,2,294800000,35,0,0,0,1,0,0,1,0,148.9010800684198,30
2.1887959813444877,0.8863080795930398,18377500,2,313344000,28,0,0,0,1,0,0,1,0,150.48454194210314,30
4.360367326599807,3.2255626078782917,183343836,1,446600000,0,0,0,0,1,0,0,1,0,160.00792846548862,30
0.35969074513147276,0.499445343143347,168224678,2,212660000,35,0,0,0,1,0,0,1,0,140.69218216774593,30
0.24296640613495607,2.06806861328001,55037971,2,90111000,35,0,0,0,1,0,0,1,0,121.12670554824058,30
-1.463611785953339,1.2963671689103615,53007120,2,102151000,42,0,0,0,1,0,0,1,0,123.81264699429387,30
-2.446438084050744,0.4246414818010375,15757963,3,40500000,69,0,0,0,1,0,0,1,0,105.25825157264063,30
1.0799970065134665,1.3557699109541412,129946696,1,232990000,0,0,0,0,1,0,0,1,0,142.94212935303386,30
-0.14154895464359704,1.151819655170456,198552171,2,221560000,28,0,0,0,1,0,0,1,0,141.69828856663779,30
-1.9640205567711473,0.18086377177103644,10456916,2,118000000,35,0,0,0,1,0,0,1,0,126.97195768238616,30
-0.6945714195749351,0.5249935362475832,9126620,2,185899999,224,0,0,0,1,0,0,1,0,137.43977854978885,30
-0.776076466100691,0.6980260731135489,119087937,2,161281110,28,0,0,0,1,0,0,1,0,134.08248453811538,30
-1.3126378748076735,-0.1380608903951421,1111532540,2,181819900,28,0,1,0,0,0,0,1,0,136.91005592992917,30
-0.035569898585921196,0.9253987780439853,233321988,1,303229000,0,0,0,0,1,0,0,1,0,149.63082170844058,30
0.735462790915153,1.3918070414534829,57000000,1,336111100,0,0,0,0,1,0,0,1,0,152.32514835114583,30
-0.2512428575899002,1.158251494520479,64727670,2,182899990,28,0,0,0,1,0,0,1,0,137.05124129036983,30
-2.4248659057178426,-1.081020588823219,70000000,1,60000000,0,0,0,0,1,0,0,1,0,112.79280932207631,30
-1.8554824766980176,-0.1677360215850129,20000000,2,206699000,28,0,0,0,1,0,0,1,0,139.99851470782917,30
-2.5489219691325142,-0.554368173067265,70000000,2,143320000,35,0,0,0,1,0,0,1,0,131.35204361917596,30
-1.6478817936544194,1.2280870867927853,62831478,1,78210000,0,0,0,0,1,0,0,1,0,118.1598299742069,30
-0.9191901603106652,-0.5919607497246477,1087000000,6,137800000,1030,0,0,0,1,0,0,1,0,130.45559050491903,30
0.7183766159610315,1.2683783495221177,288000000,2,341757000,28,0,0,0,1,0,0,1,0,152.7654622302544,30
-1.909920373154973,1.4365245503705315,50000000,1,50000000,0,0,1,0,0,0,0,1,0,109.2363007169109,30
-1.5954602233322384,0.6013615624380833,90500222,1,141879900,0,0,0,0,1,0,0,1,0,131.12098244513922,30
-1.2616076744163498,0.3180918518728521,128155280,1,165616000,0,0,0,0,1,0,0,1,0,134.70327838697293,30
1.1542208666625504,1.6217445502591255,300000000,1,171993667,0,0,0,0,1,0,0,1,0,135.5924428470662,30
-1.2100959893028098,0.3492664280509422,46000000,2,110900000,63,0,0,0,1,0,0,1,0,125.60335449384144,30
-0.7833805246548589,0.14041213664107985,96000000,1,237110000,0,0,0,0,1,0,0,1,0,143.37802374854402,30
2.339439164809358,4.498801572951402,187664310,2,297999000,35,0,0,0,1,0,0,1,0,149.18005639409262,30
-0.8860501322555155,-0.7042117436468901,105697969,1,343300000,0,0,0,0,1,0,0,1,0,152.88474297044144,30
3.9249173068877066,4.350234835969087,35061631,2,437000000,28,0,0,0,1,0,0,1,0,159.40760341335866,30
-1.9105257726144316,0.28409724453863616,80840665,2,98123000,35,0,0,0,1,0,0,1,0,122.94489639943068,30
1.7215255711342374,0.6540042661716995,275341310,2,366800023,35,0,0,0,1,0,0,1,0,154.648342976307,30
-3.3747398183271504,-0.8323978226312869,31229620,1,34387000,0,0,0,0,1,0,0,1,0,102.26428807055433,30
2.875794582753972,1.3599102791108482,217315060,2,571900000,28,0,0,0,1,0,0,1,0,166.9953921501521,30
-1.0095377174380957,0.3451832547315317,133125000,2,164040000,35,0,0,0,1,0,0,1,0,134.4791652961748,30
-0.28218421556311823,-0.8485976229488997,5996770,2,393100000,35,0,0,0,1,0,0,1,0,156.51373154816147,30
-2.940263869758899,0.29747327083779135,28506354,3,13010000,84,0,0,0,1,0,0,1,0,86.06857551146425,30
-0.33398131766268185,1.4420938693848595,43271065,2,154000000,35,0,0,0,1,0,0,1,0,133.00775322891198,30
0.624110869119479,1.274124606397813,162870770,2,314018000,385,0,0,0,1,0,0,1,0,150.5406082888745,30
0.3582032942400701,0.8436242753523803,489188185,1,301130000,0,0,0,0,1,0,0,1,0,149.45069650022347,30
-0.9883864158858949,0.40688180240109556,35515071,2,153000000,28,0,0,0,1,0,0,1,0,132.85685752876807,30
-2.3867524493980565,0.8189631375432419,46793003,2,84000000,35,0,0,0,1,0,0,1,0,119.64701336635893,30
-1.486943197429284,-0.8426126632376578,177600000,2,260000000,35,0,0,0,1,0,0,1,0,145.6908273858586,30
-0.032214828466168605,1.2656659265471204,156000000,2,236600000,35,0,0,0,1,0,0,1,0,143.32440983978384,30
-3.510961042957788,-0.6241000601469677,67600000,2,83878000,35,0,0,0,1,0,0,1,0,119.61657120043058,30
0.629887085993318,1.1555371613595795,176800000,2,174000000,28,0,0,0,1,0,0,1,0,135.86648057546768,30
1.1105824909059108,-1.6906549974868024,190000000,2,541845000,56,0,0,0,1,0,0,1,0,165.44539919768062,30
-2.709364177355714,0.27202157517882936,27198758,1,37777000,0,0,0,0,1,0,0,1,0,103.97470192016364,30
-0.24871974901216057,0.04263835380466482,31065205,1,425000000,0,0,0,0,1,0,0,1,0,158.64154599163635,30
-0.7148749221707337,0.2118206165965226,175729143,1,235041990,0,0,0,0,1,0,0,1,0,143.16002493980557,30
-1.115604330536087,0.013240825108633832,40000000,2,187510000,35,0,0,0,1,0,0,1,0,137.6461432518439,30
-1.9385930121483888,-0.10808167705467245,122272960,1,152900000,0,0,0,0,1,0,0,1,0,132.84172279789252,30
-1.5793949205288358,-1.2809793844989357,173298389,1,370000000,0,0,0,0,1,0,0,1,0,154.88115318332675,30
0.5653134406451451,-1.000214972364961,345147304,1,420399900,0,0,0,0,1,0,0,1,0,158.34309961577176,30
-3.24298711374261,-0.7494901464351097,77461118,1,113000000,0,0,0,0,1,0,0,1,0,126.01557953448606,30
-1.9401687788284117,-0.24463603908574016,127378490,1,179777000,0,0,0,0,1,0,0,1,0,136.64109358418688,30
0.06641306008540221,-1.097454511997938,346701151,1,360100000,112,0,0,0,1,0,0,1,0,154.15535736686923,30
-1.620633750823974,0.5242525360330212,140000000,2,161220000,28,0,0,0,1,0,0,1,0,134.07363416165148,30
-1.1424085503389996,0.6839511889990194,51472282,1,211999990,0,0,0,0,1,0,0,1,0,140.61618195989126,30
-1.8163044953251775,-0.07852003484113995,159766486,2,193550000,32,0,0,0,1,0,0,1,0,138.40740303040113,30
-1.5217111192499397,0.20006347961022988,136932296,1,245519000,0,0,0,0,1,0,0,1,0,144.2484556528148,30
-0.10146487259765827,1.0367110224224976,150000000,2,288009000,35,0,0,0,1,0,0,1,0,148.30039165565387,30
-1.7997842867019238,0.5525405037367795,21906849,1,151320000,0,0,0,0,1,0,0,1,0,132.60149252760027,30
-2.883451898767326,0.36639013389238917,6000,2,19210000,35,0,0,0,1,0,0,1,0,92.24900248748419,30
-3.5664440284788483,-0.6719263726694723,70000000,1,79110000,0,0,0,0,1,0,0,1,0,118.39689555526603,30
0.1541795347699343,1.7013468962257152,67912060,3,182000000,133,0,0,0,1,0,0,1,0,136.93364640029182,30
-1.8195311326195316,0.32929963545981644,80796061,2,108160990,28,0,0,0,1,0,0,1,0,125.05580511454681,30
0.09455045075010186,0.1258545976392548,239895079,1,451865499,0,0,0,0,1,0,0,1,0,160.33264755110352,30
-0.5864997916040888,0.560524824707594,216000000,2,240010000,35,0,0,0,1,0,0,1,0,143.68107321480167,30
1.4744749265174364,0.863933430162698,200500000,2,363999900,35,0,0,0,1,0,0,1,0,154.4432310560284,30
0.020212904789413965,-2.7822123712234244,381780881,2,600000000,63,0,1,0,0,0,0,1,0,168.38433017323803,30
-0.606738678119877,1.5847129960509787,304475054,1,107635000,0,0,1,0,0,0,0,1,0,124.9493356879812,30
0.264004928554264,-1.615720452054324,1001178995,2,532200000,28,0,0,0,1,0,0,1,0,164.932798921977,40
1.180109414246542,0.8296231893787812,235519946,2,247000000,28,0,0,0,1,0,0,1,0,144.39917607035852,30
-2.6122191326835584,-0.5106971080851329,234405846,3,170000000,119,0,0,0,1,0,0,1,0,135.3174837201443,30
-1.1969953566363538,0.5229287523341596,6116563,2,204378000,42,0,0,0,1,0,0,1,0,139.7239105836397,30
-0.4152964104404427,1.2622500452160492,31000000,1,150001000,0,0,1,0,0,0,0,1,0,132.39933977627183,30
-3.5781485163935494,-0.6724075864776732,65133560,3,47360000,91,0,0,0,1,0,0,1,0,108.19885330500787,30
-0.49638724492890274,0.719413025336356,10000000,2,275170000,42,0,0,0,1,0,0,1,0,147.13173151003858,30
